27954;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
27953;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
27795;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
27730;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
27727;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
27695;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
27584;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
27538;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
27410;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
27407;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
27195;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
27134;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
26989;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
26988;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
26839;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
26391;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
26299;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
2627;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
26246;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
26087;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
26081;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
26066;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
25995;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
25983;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
25982;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
25943;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
25931;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
25930;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
25926;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
25923;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
25596;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
25378;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
2518;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24803;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24795;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
24793;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
24783;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24745;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24744;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24729;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24727;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24724;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
24720;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24719;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24696;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24641;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24634;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24632;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24459;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
2445;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24444;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
2427;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
2426;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
24087;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
24082;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
24073;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
23918;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
23900;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23879;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23867;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
23860;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
23771;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
2376;[{'StatusClarification': 'Архивно.'}]
23759;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23726;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
23725;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23724;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23723;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23721;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23720;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23718;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23716;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23715;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23695;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23693;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23692;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23691;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23690;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23689;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23688;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23676;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
23608;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23607;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23602;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
23601;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
23131;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23118;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23062;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23061;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23050;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
23049;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23039;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
23029;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
23024;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
23023;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
23002;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
23001;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22961;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22958;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22940;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22919;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22804;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22787;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22775;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22715;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22714;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22713;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Архивно.'}]
22712;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22694;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22693;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22685;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22684;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22683;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22682;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22681;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Архивно.'}]
22679;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22678;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22611;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22608;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22607;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22606;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22605;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22604;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22603;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22601;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22600;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22599;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22598;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22597;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22596;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22595;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22594;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22592;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22591;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22589;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22588;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22587;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22586;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22585;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22584;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22583;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22581;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22580;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22579;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22578;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22577;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22576;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
22575;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22333;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22309;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22305;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22303;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22299;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22298;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22297;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
22294;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22253;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22246;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22160;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22146;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
22145;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
21991;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
21990;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
21985;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
21984;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
21917;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
21603;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
21469;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
21213;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
21210;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
21202;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
21199;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
21197;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
21195;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
21186;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
21179;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
21132;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
21015;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
20844;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
20806;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
20805;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Идут показы.'}]
20792;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
20758;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Идут показы.'}]
20739;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
20507;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
20506;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
20317;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
19718;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
19700;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
19532;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
19432;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
19431;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
19430;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
1939;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
19224;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
19022;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
19013;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
18672;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
18595;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
18590;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
18581;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
18298;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
18287;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
18232;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
18231;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
182000;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
181937;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
181613;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
181573;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
18138;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
181258;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
181243;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
18101;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180796;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180795;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180792;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180791;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180790;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180789;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180788;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180786;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180785;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180784;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180783;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180782;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
180780;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
180778;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180777;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180776;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180775;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180774;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180773;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180772;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180771;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180770;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
180769;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180768;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180763;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180762;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
180761;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180760;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180759;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180758;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
180756;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180755;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180754;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
180753;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180747;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180744;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180742;[{'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}, {'StatusClarification': 'Архивно.'}]
180741;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
180740;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180738;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
180706;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180704;[{'StatusClarification': 'Остановлено.'}, {'StatusClarification': 'Остановлено.'}]
180634;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
180609;[{'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}, {'StatusClarification': 'Идут показы.'}]
